traffic_seed,environment_seed,building_map_hash,population_map_hash,risk_map_hash,environment_hash,error,generation_failures,astar_failures,runtime_sec,det_Nc,unc_Nc,conflict_edges,CI_top10_point_coverage,CI_top10_pair_coverage,continuous_conflict_ratio,route_density_gini,route_cell_reuse_p90,route_cell_reuse_max,degree_gini,max_degree,top10_degree_point_coverage,top10_conflict_point_share,top1_degree_mean,top1_conflict_point_involvement,top3_degree_mean,top3_conflict_point_involvement,top5_degree_mean,top5_conflict_point_involvement,top10_degree_mean,top10_conflict_point_involvement,degree_cv,degree_max_to_mean,calibration_score,hub_rank_score,candidate_tag
315,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3909204000010504,59,127,57,0.36220472440944884,0.40350877192982454,0.6377952755905512,0.5398436801644766,3.0,7,0.46561403508771937,4,0.3937007874015748,0.6456692913385826,4.0,39.0,4.0,98.0,3.6,122.0,3.2,148.0,0.8773684035122798,3.5087719298245617,0.9720518173299351,0.36220472440944884,
316,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3557073999982094,53,107,72,0.5233644859813084,0.3888888888888889,0.42990654205607476,0.5635881671567318,3.0,8,0.40708333333333324,5,0.5887850467289719,0.5327102803738317,5.0,28.0,4.333333333333333,58.0,4.2,69.0,3.7,91.0,0.7690482333281738,3.4722222222222223,0.4522420765796814,0.5233644859813084,
317,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2595531999977538,77,116,67,0.3017241379310345,0.373134328358209,0.5,0.5961652625279101,3.0,9,0.471044776119403,5,0.3793103448275862,0.5862068965517241,5.0,26.0,4.333333333333333,59.0,4.2,75.0,3.6,105.0,0.8716980149521695,3.731343283582089,1.2734854340145474,0.3017241379310345,
318,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2883644999965327,97,140,93,0.42142857142857143,0.3548387096774194,0.4642857142857143,0.5898937629659372,3.0,10,0.43236559139784947,6,0.5214285714285715,0.5357142857142857,6.0,22.0,5.333333333333333,50.0,5.2,71.0,4.7,108.0,0.7865648358226492,3.225806451612903,1.749403399233199,0.42142857142857143,
319,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.397949600002903,77,158,90,0.27848101265822783,0.3333333333333333,0.5443037974683544,0.5916954179117994,3.0,9,0.367,4,0.47468354430379744,0.5063291139240507,4.0,28.0,4.0,70.0,4.0,93.0,3.7,134.0,0.6573421981221795,2.2222222222222223,1.7353800369344308,0.27848101265822783,
320,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3219414000050165,80,137,100,0.4306569343065693,0.33,0.39416058394160586,0.5397422412458247,3.0,7,0.3501000000000001,6,0.4744525547445255,0.4744525547445255,6.0,24.0,5.666666666666667,53.0,5.0,67.0,4.5,93.0,0.6442049363362563,3.0,1.386244549775318,0.4306569343065693,
321,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3536515999949188,101,148,94,0.36486486486486486,0.3617021276595745,0.4797297297297297,0.6107616338236654,3.0,9,0.4205319148936171,7,0.43243243243243246,0.47297297297297297,7.0,16.0,6.666666666666667,41.0,6.0,65.0,5.1,108.0,0.7970918168054976,3.7234042553191493,1.9776913694925757,0.36486486486486486,
322,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2819247000006726,85,160,88,0.4625,0.4090909090909091,0.61875,0.5966452473870721,3.0,8,0.39556818181818176,7,0.45,0.4875,7.0,22.0,6.333333333333333,53.0,5.8,74.0,4.7,115.0,0.7753964595105446,3.977272727272727,1.6780978645778781,0.4625,
323,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3812219999963418,97,149,98,0.4161073825503356,0.3673469387755102,0.46308724832214765,0.6066098770510535,3.0,8,0.381734693877551,6,0.37583892617449666,0.4697986577181208,6.0,17.0,5.333333333333333,45.0,5.2,66.0,4.7,102.0,0.6955262525694683,3.061224489795918,1.848804280300516,0.4161073825503356,
324,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2741488000028767,78,122,73,0.2786885245901639,0.410958904109589,0.5163934426229508,0.5796905150156272,3.0,7,0.4139726027397259,6,0.3360655737704918,0.5491803278688525,6.0,21.0,4.666666666666667,58.0,4.2,80.0,3.6,107.0,0.7774500615705595,4.109589041095891,1.3828558811339478,0.2786885245901639,
325,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3836385000031441,113,158,80,0.2911392405063291,0.4,0.5822784810126582,0.6070780361230086,3.0,12,0.3985000000000001,4,0.3227848101265823,0.5822784810126582,4.0,36.0,4.0,96.0,4.0,124.0,3.6,165.0,0.7180703308172537,2.5,2.398883677629378,0.2911392405063291,
326,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3528739000030328,132,167,80,0.4251497005988024,0.3125,0.6047904191616766,0.5845033328829438,3.0,9,0.349375,5,0.38922155688622756,0.6107784431137725,5.0,40.0,4.333333333333333,102.0,4.0,137.0,3.5,178.0,0.649519052838329,3.125,2.6835037151170105,0.4251497005988024,
327,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4212333999967086,67,102,78,0.37254901960784315,0.38461538461538464,0.39215686274509803,0.5882908850168014,3.0,13,0.4682051282051283,6,0.4411764705882353,0.49019607843137253,6.0,10.0,5.333333333333333,26.0,4.8,39.0,4.1,67.0,0.8615537239185355,3.846153846153846,0.8523991953800757,0.37254901960784315,
328,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4287113000027603,77,143,87,0.4965034965034965,0.367816091954023,0.5244755244755245,0.5911892921146954,3.0,10,0.4847126436781608,6,0.46153846153846156,0.5104895104895105,6.0,19.0,5.333333333333333,51.0,5.2,73.0,4.9,119.0,0.8852067346892025,3.4482758620689657,1.3096103368947623,0.4965034965034965,
329,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.434788500002469,97,173,91,0.24277456647398843,0.32967032967032966,0.5838150289017341,0.5931574542186271,3.0,10,0.4276923076923076,6,0.630057803468208,0.6358381502890174,6.0,34.0,6.0,93.0,5.4,132.0,4.7,179.0,0.7938752382926159,3.2967032967032965,2.31178187301296,0.24277456647398843,
330,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3388093000030494,99,148,71,0.3108108108108108,0.30985915492957744,0.6148648648648649,0.5897493555826889,3.0,9,0.3915492957746478,5,0.6148648648648649,0.6013513513513513,5.0,26.0,4.333333333333333,75.0,3.8,116.0,3.4,162.0,0.73307119322102,3.5211267605633805,2.007176587657039,0.3108108108108108,
331,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.260467799998878,102,162,93,0.5308641975308642,0.3763440860215054,0.5246913580246914,0.5609050571359105,3.0,8,0.4321505376344086,6,0.4567901234567901,0.5679012345679012,6.0,31.0,5.333333333333333,87.0,5.0,117.0,4.5,153.0,0.7791804737416048,3.225806451612903,1.934454123381915,0.5308641975308642,
332,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3411796000000322,120,144,74,0.2708333333333333,0.32432432432432434,0.6319444444444444,0.5864826767065573,3.0,10,0.4086486486486487,4,0.2916666666666667,0.5416666666666666,4.0,25.0,4.0,63.0,3.8,85.0,3.4,127.0,0.7431203829658118,2.7027027027027026,2.411881470314898,0.2708333333333333,
333,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3219310000058613,83,149,88,0.4228187919463087,0.42045454545454547,0.5302013422818792,0.5848992984838198,3.0,7,0.42340909090909085,6,0.42953020134228187,0.5436241610738255,6.0,18.0,5.333333333333333,52.0,4.8,78.0,4.4,124.0,0.7712217954980525,3.409090909090909,1.5763070970144255,0.4228187919463087,
334,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.348314599999867,140,188,94,0.2872340425531915,0.35106382978723405,0.5957446808510638,0.5725023171135386,3.0,11,0.44159574468085117,6,0.3829787234042553,0.5531914893617021,6.0,29.0,5.333333333333333,78.0,5.0,112.0,4.5,168.0,0.7899607751377434,3.191489361702128,3.2224524545302025,0.2872340425531915,
335,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4593740999989677,74,135,91,0.32592592592592595,0.37362637362637363,0.4444444444444444,0.5805600514466526,3.0,10,0.41087912087912093,5,0.4888888888888889,0.5259259259259259,5.0,22.0,5.0,53.0,5.0,70.0,4.6,102.0,0.7548898679382678,2.7472527472527473,1.3826608537624554,0.32592592592592595,
336,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3675903999974253,74,126,80,0.2698412698412698,0.375,0.4365079365079365,0.5975520833333333,3.0,8,0.4181250000000001,5,0.3968253968253968,0.5238095238095238,5.0,25.0,4.666666666666667,62.0,4.4,81.0,4.0,112.0,0.765465544619743,3.125,1.3596236516874525,0.2698412698412698,
337,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3570359000004828,78,154,76,0.3051948051948052,0.4342105263157895,0.6038961038961039,0.5923482914595369,3.0,10,0.41934210526315785,6,0.33766233766233766,0.551948051948052,6.0,25.0,5.0,63.0,4.6,90.0,4.0,144.0,0.7921008917522321,3.9473684210526314,1.6797898496497992,0.3051948051948052,
338,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3909469999998691,74,102,83,0.4215686274509804,0.39759036144578314,0.3137254901960784,0.5633817666689064,3.0,11,0.4025301204819276,5,0.47058823529411764,0.43137254901960786,5.0,8.0,5.0,21.0,5.0,33.0,4.2,57.0,0.753469740421907,3.0120481927710845,0.9235143855296721,0.4215686274509804,
339,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3407214999970165,93,169,77,0.24260355029585798,0.35064935064935066,0.6982248520710059,0.6139342322758871,3.0,9,0.4209090909090909,6,0.33727810650887574,0.5680473372781065,6.0,20.0,4.666666666666667,55.0,4.4,85.0,3.7,139.0,0.7760759048482422,3.896103896103896,2.1952857354628015,0.24260355029585798,
340,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3774762000030023,242,285,95,0.24561403508771928,0.4105263157894737,0.7403508771929824,0.6000394257986252,3.0,8,0.4189473684210525,7,0.2596491228070175,0.6526315789473685,7.0,48.0,6.0,140.0,5.6,214.0,5.0,324.0,0.778876241418355,3.68421052631579,6.198738970829185,0.24561403508771928,
341,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3218477999980678,100,143,89,0.3356643356643357,0.33707865168539325,0.5454545454545454,0.5911880206267355,3.0,9,0.4586516853932585,6,0.4125874125874126,0.48951048951048953,6.0,13.0,5.333333333333333,36.0,5.2,57.0,4.6,100.0,0.8278848098781413,3.3707865168539324,1.9435905318328675,0.3356643356643357,
342,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3718956999946386,102,140,79,0.4714285714285714,0.379746835443038,0.5214285714285715,0.567428880026587,3.0,10,0.4349367088607594,5,0.4928571428571429,0.6071428571428571,5.0,26.0,5.0,71.0,4.6,94.0,4.0,130.0,0.7964630995817404,3.1645569620253164,1.7815635346952212,0.4714285714285714,
343,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3532958999930997,108,134,62,0.5522388059701493,0.2903225806451613,0.6343283582089553,0.5775619913888325,3.0,12,0.5154838709677418,6,0.6417910447761194,0.664179104477612,6.0,46.0,4.333333333333333,122.0,3.8,134.0,3.4,155.0,0.9618097752177789,4.838709677419355,1.7324206329089518,0.5522388059701493,
344,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2440627999967546,163,217,104,0.4147465437788018,0.3076923076923077,0.6036866359447005,0.6000317220543806,3.0,11,0.42346153846153856,8,0.5345622119815668,0.6221198156682027,8.0,49.0,6.666666666666667,123.0,6.2,172.0,5.3,238.0,0.7802101067346459,3.846153846153846,3.7968105521424507,0.4147465437788018,
345,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.506184600002598,95,147,88,0.2653061224489796,0.2727272727272727,0.54421768707483,0.5839665016280833,3.0,8,0.3777272727272727,5,0.54421768707483,0.5034013605442177,5.0,28.0,4.666666666666667,63.0,4.4,78.0,4.0,113.0,0.687100748083226,2.840909090909091,1.9779847749253368,0.2653061224489796,
346,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2889947999938158,67,121,61,0.4214876033057851,0.3770491803278688,0.6033057851239669,0.5786296033195769,3.0,10,0.5290163934426229,5,0.47107438016528924,0.6198347107438017,5.0,29.0,4.666666666666667,65.0,4.4,85.0,3.7,124.0,0.9943403399423442,4.098360655737705,0.9874159632873006,0.4214876033057851,
347,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2383342999964952,82,137,65,0.17518248175182483,0.2923076923076923,0.6642335766423357,0.6080168828134128,3.0,9,0.4532307692307693,6,0.24817518248175183,0.5985401459854015,6.0,29.0,4.666666666666667,76.0,4.2,105.0,3.6,136.0,0.8668790515065112,4.615384615384615,1.7416858077782065,0.17518248175182483,
348,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3024282000042149,87,156,68,0.40384615384615385,0.36764705882352944,0.7051282051282052,0.5892445482866043,3.0,11,0.4541176470588235,5,0.4358974358974359,0.6346153846153846,5.0,32.0,4.333333333333333,90.0,4.2,130.0,3.8,171.0,0.8607653309801117,3.676470588235294,1.7475379217314337,0.40384615384615385,
349,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3713165999943158,162,226,93,0.3938053097345133,0.3333333333333333,0.6769911504424779,0.5829690346083789,3.0,12,0.36322580645161295,5,0.48672566371681414,0.584070796460177,5.0,33.0,5.0,91.0,4.8,139.0,4.4,236.0,0.6715912460054705,2.6881720430107525,3.896768436644378,0.3938053097345133,
350,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4354772999940906,119,187,79,0.40106951871657753,0.379746835443038,0.7005347593582888,0.6003691727297225,3.0,11,0.4244303797468354,5,0.5401069518716578,0.6631016042780749,5.0,33.0,4.666666666666667,93.0,4.4,146.0,4.0,215.0,0.7812290695802265,3.1645569620253164,2.674352130471906,0.40106951871657753,
351,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4077423999988241,115,141,69,0.16312056737588654,0.2898550724637681,0.624113475177305,0.5670386964024957,3.0,7,0.4485507246376812,4,0.49645390070921985,0.5602836879432624,4.0,29.0,4.0,70.0,3.6,96.0,3.3,140.0,0.8119823088597936,2.8985507246376816,2.420564503620205,0.16312056737588654,
352,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3900037999992492,74,130,83,0.2692307692307692,0.3493975903614458,0.5076923076923077,0.6038723612820864,3.0,11,0.4640963855421687,6,0.5384615384615384,0.5538461538461539,6.0,31.0,5.333333333333333,64.0,4.8,78.0,4.4,107.0,0.8486068266477269,3.6144578313253013,1.4016199773871882,0.2692307692307692,
353,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3244604999999865,123,160,73,0.5,0.3835616438356164,0.65,0.5960993210762535,3.0,13,0.4527397260273973,6,0.5125,0.6375,6.0,28.0,4.666666666666667,79.0,4.4,126.0,3.9,169.0,0.8412118968681667,4.109589041095891,2.3484443812687346,0.5,
354,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.376024299999699,75,108,85,0.3611111111111111,0.4117647058823529,0.32407407407407407,0.5878882303038422,3.0,11,0.46176470588235285,6,0.4351851851851852,0.5,6.0,10.0,5.333333333333333,27.0,5.2,41.0,4.7,71.0,0.8504018996941742,3.5294117647058822,1.0794223274042376,0.3611111111111111,
